gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
2007-2,1459877687999.0,31,close,target,190,48,50,1,1,distr2,207,25,50,2,3,distr1,176,20,50,3,2,10,16,17,True,1459877685693.0,speaker,sky blue,963.0,1.0,2,7,7.0,2.0,human
2007-2,1459877694496.0,32,far,target,148,69,50,1,1,distr1,227,40,50,3,2,distr2,18,82,50,2,3,56,67,47,True,1459877693600.0,speaker,green,963.0,1.0,1,5,5.0,1.0,human
2007-2,1459877728448.0,33,split,target,167,55,50,1,1,distr2,236,78,50,3,2,distr1,176,56,50,2,3,7,60,57,True,1459877722369.0,speaker,"light blue, but the slightly duller one",963.0,1.0,7,32,26.0,5.0,human
2007-2,1459877744992.0,34,close,target,64,20,50,2,3,distr1,80,39,50,3,2,distr2,103,54,50,1,1,11,19,9,True,1459877740672.0,speaker,the more brownish one,963.0,1.0,4,18,11.0,2.0,human
2007-2,1459877752447.0,35,far,target,188,58,50,1,1,distr1,112,42,50,2,2,distr2,271,20,50,3,3,36,39,48,True,1459877750523.0,speaker,blue,963.0,1.0,1,4,4.0,1.0,human
2007-2,1459877759454.0,36,far,target,122,11,50,2,2,distr1,159,78,50,3,3,distr2,11,68,50,1,1,26,45,71,True,1459877757898.0,speaker,gray,963.0,1.0,1,4,4.0,1.0,human
2007-2,1459877775083.0,37,split,target,253,4,50,1,1,distr2,95,70,50,3,2,distr1,352,13,50,2,3,13,42,53,True,1459877770581.0,speaker,the more bluish purple,963.0,1.0,4,19,12.0,2.0,human
2007-2,1459877789093.0,38,close,target,157,19,50,1,1,distr1,149,8,50,2,3,distr2,100,29,50,3,2,8,15,18,True,1459877786242.0,speaker,the bluish gray,963.0,1.0,3,13,10.0,2.0,human
2007-2,1459877815471.0,39,close,target,131,57,50,2,2,distr2,152,89,50,3,3,distr1,114,69,50,1,1,6,11,11,True,1459877809805.0,speaker,the one that's not bright green and not mint green,963.0,1.0,10,41,23.0,5.0,human
2007-2,1459877831782.0,40,close,target,232,9,50,3,2,distr2,205,24,50,1,3,distr1,224,32,50,2,1,13,13,11,True,1459877829716.0,speaker,the most reddish purple,963.0,1.0,4,20,13.0,2.0,human
2007-2,1459877843049.0,41,split,target,349,46,50,2,2,distr2,218,85,50,3,1,distr1,338,19,50,1,3,13,37,30,True,1459877839836.0,speaker,red,963.0,1.0,1,3,3.0,1.0,human
2007-2,1459877852709.0,42,split,target,279,30,50,3,2,distr1,325,16,50,1,3,distr2,104,69,50,2,1,14,83,64,True,1459877851562.0,speaker,darker purple,963.0,1.0,2,12,12.0,2.0,human
2007-2,1459877859811.0,43,split,target,189,31,50,2,2,distr2,39,47,50,3,3,distr1,27,1,50,1,1,19,36,24,True,1459877858922.0,speaker,blue,963.0,1.0,1,4,4.0,1.0,human
2007-2,1459877868956.0,44,split,target,263,81,50,2,1,distr1,225,92,50,1,2,distr2,176,96,50,3,3,9,64,60,True,1459877865821.0,speaker,purple,963.0,1.0,1,6,6.0,1.0,human
2007-2,1459877875648.0,45,far,target,316,40,50,3,2,distr2,238,14,50,2,3,distr1,26,47,50,1,1,39,21,35,True,1459877874594.0,speaker,pink,963.0,1.0,1,4,4.0,1.0,human
2007-2,1459877887465.0,46,split,target,217,74,50,3,2,distr2,328,0,50,2,3,distr1,242,25,50,1,1,14,28,23,True,1459877886247.0,speaker,bright blue,963.0,1.0,2,10,10.0,2.0,human
2007-2,1459877898044.0,47,far,target,218,32,50,1,3,distr2,189,95,50,3,1,distr1,279,61,50,2,2,24,32,53,True,1459877896497.0,speaker,dark blue,963.0,1.0,2,8,8.0,2.0,human
2007-2,1459877908031.0,48,split,target,71,7,50,3,1,distr1,53,17,50,1,2,distr2,90,90,50,2,3,8,35,32,True,1459877906041.0,speaker,dark gray,963.0,1.0,2,8,8.0,2.0,human
2007-2,1459877915399.0,49,split,target,276,77,50,2,1,distr2,331,92,50,1,3,distr1,237,59,50,3,2,14,28,37,True,1459877914065.0,speaker,purple,963.0,1.0,1,6,6.0,1.0,human
2007-2,1459877926493.0,50,close,target,168,30,50,3,1,distr2,129,20,50,2,2,distr1,79,12,50,1,3,17,11,10,True,1459877925328.0,speaker,blue,963.0,1.0,1,4,4.0,1.0,human
6719-f,1459877353645.0,1,far,target,79,83,50,3,3,distr1,37,20,50,1,1,distr2,262,96,50,2,2,35,105,53,True,1459877351659.0,speaker,green,964.0,1.0,1,5,5.0,1.0,human
6719-f,1459877361073.0,2,far,target,25,21,50,1,2,distr1,255,86,50,3,3,distr2,13,88,50,2,1,47,22,52,True,1459877359897.0,speaker,brown,964.0,1.0,1,5,5.0,1.0,human
6719-f,1459877375668.0,3,close,distr2,98,21,50,3,2,distr1,133,35,50,2,3,target,75,19,50,1,1,14,6,9,False,1459877373364.0,speaker,"olive green, darkest",964.0,0.0,3,17,17.0,3.0,human
6719-f,1459877382161.0,4,far,target,225,53,50,3,1,distr1,34,44,50,2,3,distr2,151,71,50,1,2,52,58,42,True,1459877380866.0,speaker,blue,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877398001.0,5,close,target,82,19,50,1,3,distr2,154,54,50,3,1,distr1,82,36,50,2,2,10,18,17,True,1459877394873.0,speaker,"darkest shade, army colored",964.0,1.0,4,23,23.0,4.0,human
6719-f,1459877407575.0,6,split,target,166,89,50,1,2,distr2,46,36,50,3,3,distr1,144,49,50,2,1,14,36,27,True,1459877404964.0,speaker,brightest teal,964.0,1.0,2,13,13.0,2.0,human
6719-f,1459877416451.0,7,split,target,304,50,50,1,3,distr2,245,78,50,2,1,distr1,313,38,50,3,2,6,25,26,True,1459877415274.0,speaker,brightest purple,964.0,1.0,2,15,15.0,2.0,human
6719-f,1459877426954.0,8,split,target,46,43,50,2,1,distr2,296,63,50,3,3,distr1,30,25,50,1,2,15,65,44,True,1459877425394.0,speaker,gold,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877436503.0,9,far,target,169,93,50,3,1,distr2,72,84,50,2,2,distr1,316,45,50,1,3,64,29,84,True,1459877435000.0,speaker,teal/blue,964.0,1.0,1,8,8.0,2.0,human
6719-f,1459877451376.0,10,split,target,165,37,50,3,1,distr2,252,3,50,1,3,distr1,150,73,50,2,2,18,29,38,True,1459877447876.0,speaker,middle brightness,964.0,1.0,2,16,16.0,2.0,human
6719-f,1459877460303.0,11,split,target,108,18,50,3,3,distr2,314,60,50,2,1,distr1,71,47,50,1,2,18,65,77,True,1459877458923.0,speaker,dark green,964.0,1.0,2,9,9.0,2.0,human
6719-f,1459877479374.0,12,close,distr2,298,51,50,1,3,target,280,57,50,3,2,distr1,277,96,50,2,1,7,9,13,False,1459877475415.0,speaker,purple on the right,964.0,0.0,4,16,11.0,2.0,human
6719-f,1459877491574.0,13,split,distr1,297,31,50,2,1,target,263,66,50,1,3,distr2,192,85,50,3,2,18,48,51,False,1459877487159.0,speaker,darkest color,964.0,0.0,2,12,12.0,2.0,human
6719-f,1459877500943.0,14,split,target,22,49,50,3,2,distr2,208,59,50,2,1,distr1,27,55,50,1,3,5,44,46,True,1459877499019.0,speaker,darker orange,964.0,1.0,2,12,12.0,2.0,human
6719-f,1459877510713.0,15,split,target,91,27,50,1,2,distr1,104,38,50,3,1,distr2,11,47,50,2,3,6,47,55,True,1459877507265.0,speaker,dark green,964.0,1.0,2,9,9.0,2.0,human
6719-f,1459877522607.0,16,close,target,136,34,50,1,2,distr2,104,62,50,3,3,distr1,93,35,50,2,1,8,15,12,True,1459877517835.0,speaker,middle green,964.0,1.0,2,11,11.0,2.0,human
6719-f,1459877530782.0,17,far,target,148,4,50,2,1,distr1,37,39,50,1,2,distr2,112,90,50,3,3,23,38,40,True,1459877528707.0,speaker,darkest color,964.0,1.0,2,12,12.0,2.0,human
6719-f,1459877545331.0,18,far,target,202,91,50,3,2,distr1,280,62,50,2,1,distr2,359,84,50,1,3,43,55,41,True,1459877536128.0,speaker,blue,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877551469.0,19,far,target,37,95,50,3,3,distr2,287,65,50,1,2,distr1,183,3,50,2,1,35,65,23,True,1459877550302.0,speaker,orange,964.0,1.0,1,6,6.0,1.0,human
6719-f,1459877558542.0,20,far,target,204,69,50,3,2,distr1,38,81,50,1,3,distr2,201,2,50,2,1,52,22,32,True,1459877557552.0,speaker,blue,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877567743.0,21,close,target,249,57,50,2,1,distr2,281,65,50,3,2,distr1,290,78,50,1,3,19,13,6,True,1459877566238.0,speaker,blue,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877575990.0,22,far,target,268,54,50,2,3,distr2,66,86,50,1,2,distr1,16,47,50,3,1,43,92,52,True,1459877574693.0,speaker,purple,964.0,1.0,1,6,6.0,1.0,human
6719-f,1459877588038.0,23,split,target,282,73,50,2,1,distr1,249,28,50,3,3,distr2,291,2,50,1,2,17,30,22,True,1459877586980.0,speaker,bright purple,964.0,1.0,2,12,12.0,2.0,human
6719-f,1459877600236.0,24,far,target,340,18,50,3,3,distr2,219,20,50,1,2,distr1,92,20,50,2,1,42,23,36,True,1459877598757.0,speaker,reddish,964.0,1.0,1,7,7.0,1.0,human
6719-f,1459877613356.0,25,close,target,310,19,50,2,3,distr1,328,30,50,3,1,distr2,342,29,50,1,2,6,10,6,True,1459877611642.0,speaker,bluest purple,964.0,1.0,2,12,12.0,2.0,human
6719-f,1459877622260.0,26,far,target,182,15,50,2,1,distr1,337,99,50,1,3,distr2,310,36,50,3,2,40,26,22,True,1459877619683.0,speaker,green,964.0,1.0,1,5,5.0,1.0,human
6719-f,1459877632533.0,27,split,target,195,15,50,2,1,distr1,126,8,50,1,2,distr2,342,50,50,3,3,13,36,44,True,1459877631022.0,speaker,bluest green,964.0,1.0,2,11,11.0,2.0,human
6719-f,1459877645085.0,28,close,distr2,248,64,50,2,2,target,260,89,50,3,3,distr1,231,69,50,1,1,9,5,5,False,1459877643484.0,speaker,just pick a random one,964.0,0.0,5,18,17.0,4.0,human
6719-f,1459877656143.0,29,far,target,83,50,50,1,3,distr2,226,60,50,2,1,distr1,98,5,50,3,2,26,68,38,True,1459877654967.0,speaker,bright green,964.0,1.0,2,11,11.0,2.0,human
6719-f,1459877673075.0,30,close,distr1,111,13,50,3,3,distr2,62,20,50,2,2,target,126,9,50,1,1,5,13,11,False,1459877668315.0,speaker,darker olive,964.0,0.0,2,11,11.0,2.0,human
6719-f,1459877681332.0,31,split,target,164,91,50,2,2,distr2,257,24,50,1,1,distr1,106,69,50,3,3,19,55,59,True,1459877680070.0,speaker,bright teal,964.0,1.0,2,10,10.0,2.0,human
6719-f,1459877691036.0,32,split,target,295,56,50,1,1,distr1,273,89,50,2,2,distr2,56,30,50,3,3,13,65,72,True,1459877688768.0,speaker,magenta,964.0,1.0,1,7,7.0,1.0,human
6719-f,1459877704068.0,33,close,target,108,51,50,1,3,distr2,157,72,50,2,1,distr1,137,98,50,3,2,14,13,14,True,1459877702688.0,speaker,darkest green,964.0,1.0,2,12,12.0,2.0,human
6719-f,1459877711187.0,34,far,target,55,42,50,2,3,distr1,251,13,50,1,1,distr2,99,77,50,3,2,47,22,53,True,1459877709843.0,speaker,brown,964.0,1.0,1,5,5.0,1.0,human
6719-f,1459877718070.0,35,far,target,127,4,50,1,1,distr1,8,66,50,3,2,distr2,314,22,50,2,3,36,35,29,True,1459877716848.0,speaker,grey,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877726941.0,36,close,distr2,253,49,50,1,1,distr1,283,64,50,2,2,target,233,60,50,3,3,17,6,13,False,1459877725613.0,speaker,light blue,964.0,0.0,2,9,9.0,2.0,human
6719-f,1459877738651.0,37,close,distr2,114,81,50,2,3,target,150,97,50,1,1,distr1,134,35,50,3,2,19,9,19,False,1459877736300.0,speaker,neon green,964.0,0.0,2,9,9.0,2.0,human
6719-f,1459877747148.0,38,close,target,85,43,50,2,3,distr1,138,92,50,1,2,distr2,92,81,50,3,1,17,13,8,True,1459877745254.0,speaker,brown,964.0,1.0,1,5,5.0,1.0,human
6719-f,1459877756428.0,39,split,target,249,62,50,2,2,distr1,262,57,50,1,1,distr2,337,52,50,3,3,5,31,27,True,1459877752572.0,speaker,blue,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877763027.0,40,far,target,342,60,50,3,3,distr1,82,49,50,2,1,distr2,275,75,50,1,2,71,29,90,True,1459877761868.0,speaker,red,964.0,1.0,1,3,3.0,1.0,human
6719-f,1459877772022.0,41,split,target,137,21,50,2,3,distr2,206,55,50,3,1,distr1,173,15,50,1,2,13,36,22,True,1459877770268.0,speaker,greenest,964.0,1.0,1,8,8.0,1.0,human
6719-f,1459877781218.0,42,split,distr1,312,64,50,1,3,distr2,7,95,50,2,1,target,260,33,50,3,2,19,43,37,False,1459877779907.0,speaker,dark puprle,964.0,0.0,2,10,10.0,2.0,human
6719-f,1459877796594.0,43,split,target,244,32,50,1,2,distr2,186,83,50,3,3,distr1,283,61,50,2,1,16,46,52,True,1459877791374.0,speaker,your dumb. this one is dark blue,964.0,1.0,7,25,15.0,4.0,human
6719-f,1459877809454.0,44,close,target,106,45,50,2,1,distr2,139,50,50,1,2,distr1,77,38,50,3,3,10,7,14,True,1459877806019.0,speaker,middle green,964.0,1.0,2,11,11.0,2.0,human
6719-f,1459877816211.0,45,split,target,69,13,50,2,1,distr2,203,36,50,1,2,distr1,70,47,50,3,3,18,31,49,True,1459877814901.0,speaker,brown,964.0,1.0,1,5,5.0,1.0,human
6719-f,1459877822602.0,46,far,target,221,40,50,2,2,distr1,174,1,50,3,3,distr2,155,55,50,1,1,23,47,29,True,1459877821399.0,speaker,blue,964.0,1.0,1,4,4.0,1.0,human
6719-f,1459877830931.0,47,close,target,307,75,50,1,1,distr1,278,83,50,2,2,distr2,291,67,50,3,3,15,8,7,True,1459877829237.0,speaker,magenta,964.0,1.0,1,7,7.0,1.0,human
6719-f,1459877839090.0,48,close,distr1,280,0,50,3,1,distr2,218,32,50,1,3,target,249,15,50,2,2,17,12,19,False,1459877837823.0,speaker,dark grey,964.0,0.0,2,8,8.0,2.0,human
6719-f,1459877856921.0,49,far,distr2,216,56,50,3,1,distr1,296,1,50,1,3,target,42,58,50,2,2,30,56,25,False,1459877850174.0,speaker,DARK YOU IDIOT. This one is orange,964.0,0.0,7,27,18.0,4.0,human
6719-f,1459877868467.0,50,close,distr1,260,30,50,3,3,target,256,58,50,1,2,distr2,287,73,50,2,1,12,14,15,False,1459877866233.0,speaker,dark purple,964.0,0.0,2,10,10.0,2.0,human
7131-3,1459879153777.0,1,far,target,140,30,50,1,1,distr2,8,23,50,3,2,distr1,178,87,50,2,3,25,43,53,True,1459879152522.0,speaker,green,967.0,1.0,1,5,5.0,1.0,human
7131-3,1459879163945.0,2,split,target,290,95,50,3,2,distr2,63,12,50,2,3,distr1,317,98,50,1,1,14,55,51,True,1459879162628.0,speaker,purple,967.0,1.0,1,6,6.0,1.0,human
7131-3,1459879177690.0,3,split,distr1,104,19,50,3,3,distr2,219,6,50,1,2,target,81,30,50,2,1,8,31,26,False,1459879174340.0,speaker,lime green,967.0,0.0,2,9,9.0,2.0,human
7131-3,1459879187378.0,4,close,target,277,9,50,3,3,distr1,208,23,50,2,2,distr2,356,1,50,1,1,19,12,14,True,1459879185948.0,speaker,purplish,967.0,1.0,1,8,8.0,1.0,human
7131-3,1459879196034.0,5,far,target,174,40,50,3,3,distr2,105,88,50,1,2,distr1,198,64,50,2,1,21,32,57,True,1459879194068.0,speaker,teal,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879205011.0,6,far,target,262,95,50,1,2,distr1,15,96,50,3,3,distr2,202,14,50,2,1,53,22,42,True,1459879203609.0,speaker,purple,967.0,1.0,1,6,6.0,1.0,human
7131-3,1459879215376.0,7,close,target,221,71,50,3,3,distr2,207,52,50,1,1,distr1,201,18,50,2,2,16,14,11,True,1459879212492.0,speaker,darker blue,967.0,1.0,2,10,10.0,2.0,human
7131-3,1459879232551.0,8,split,target,147,36,50,3,3,distr1,177,28,50,2,1,distr2,336,33,50,1,2,15,61,46,True,1459879222098.0,speaker,green,967.0,1.0,1,5,5.0,1.0,human
7131-3,1459879241312.0,9,far,target,34,19,50,3,1,distr1,306,85,50,1,2,distr2,104,39,50,2,3,44,27,87,True,1459879239237.0,speaker,brown,967.0,1.0,1,5,5.0,1.0,human
7131-3,1459879250977.0,10,far,target,188,33,50,1,2,distr2,48,84,50,3,1,distr1,255,93,50,2,3,38,43,86,True,1459879249932.0,speaker,tealish,967.0,1.0,1,7,7.0,1.0,human
7131-3,1459879260489.0,11,close,target,110,4,50,1,1,distr1,165,20,50,2,2,distr2,69,10,50,3,3,13,7,15,True,1459879258500.0,speaker,grey,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879272090.0,12,close,target,115,57,50,1,3,distr2,87,73,50,3,2,distr1,102,91,50,2,1,11,9,7,True,1459879268884.0,speaker,darker green,967.0,1.0,2,11,11.0,2.0,human
7131-3,1459879282460.0,13,far,target,16,26,50,1,3,distr1,79,16,50,3,1,distr2,212,93,50,2,2,28,39,49,True,1459879280956.0,speaker,tan orange,967.0,1.0,2,9,9.0,2.0,human
7131-3,1459879289673.0,14,far,target,85,82,50,3,1,distr2,31,79,50,1,2,distr1,308,65,50,2,3,96,48,53,True,1459879288556.0,speaker,green,967.0,1.0,1,5,5.0,1.0,human
7131-3,1459879299953.0,15,far,distr2,41,60,50,1,2,target,73,18,50,3,1,distr1,323,81,50,2,3,57,21,58,False,1459879298428.0,speaker,ugly tan,967.0,0.0,2,7,7.0,2.0,human
7131-3,1459879308180.0,16,split,target,75,65,50,2,1,distr1,50,88,50,3,2,distr2,225,87,50,1,3,18,90,81,True,1459879307212.0,speaker,other one ~ green,967.0,1.0,1,5,5.0,1.0,human
7131-3,1459879320516.0,17,split,target,347,36,50,2,1,distr2,290,84,50,1,3,distr1,354,49,50,3,2,8,26,31,True,1459879318429.0,speaker,lesser purple,967.0,1.0,2,12,12.0,2.0,human
7131-3,1459879328088.0,18,far,target,334,80,50,3,2,distr1,255,5,50,2,3,distr2,65,45,50,1,1,28,68,40,True,1459879327262.0,speaker,pink,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879336019.0,19,split,target,352,73,50,2,1,distr1,343,60,50,1,3,distr2,279,1,50,3,2,10,29,27,True,1459879334420.0,speaker,red,967.0,1.0,1,3,3.0,1.0,human
7131-3,1459879343184.0,20,far,target,46,58,50,3,2,distr1,247,79,50,2,3,distr2,172,99,50,1,1,79,40,70,True,1459879342196.0,speaker,yellow,967.0,1.0,1,6,6.0,1.0,human
7131-3,1459879352248.0,21,split,distr1,271,22,50,3,1,distr2,105,8,50,2,3,target,263,60,50,1,2,17,43,32,False,1459879349964.0,speaker,dark purple,967.0,0.0,2,10,10.0,2.0,human
7131-3,1459879359797.0,22,split,target,34,49,50,2,1,distr2,139,47,50,1,3,distr1,37,11,50,3,2,17,38,28,True,1459879358604.0,speaker,orange,967.0,1.0,1,6,6.0,1.0,human
7131-3,1459879370439.0,23,close,target,251,33,50,2,2,distr2,243,22,50,3,3,distr1,227,61,50,1,1,10,6,13,True,1459879367749.0,speaker,darker purple,967.0,1.0,2,12,12.0,2.0,human
7131-3,1459879380197.0,24,close,target,187,3,50,1,2,distr1,33,25,50,3,1,distr2,5,6,50,2,3,18,10,14,True,1459879378877.0,speaker,bluish grey,967.0,1.0,2,10,10.0,2.0,human
7131-3,1459879388340.0,25,close,distr1,286,18,50,2,2,target,267,48,50,1,3,distr2,285,59,50,3,1,16,8,16,False,1459879386565.0,speaker,dark purple,967.0,0.0,2,10,10.0,2.0,human
7131-3,1459879397005.0,26,split,distr1,209,5,50,3,3,distr2,355,75,50,1,1,target,265,11,50,2,2,14,32,33,False,1459879395773.0,speaker,grey,967.0,0.0,1,4,4.0,1.0,human
7131-3,1459879404455.0,27,split,target,287,71,50,1,1,distr1,250,72,50,2,3,distr2,114,28,50,3,2,17,81,60,True,1459879403340.0,speaker,purple,967.0,1.0,1,6,6.0,1.0,human
7131-3,1459879412793.0,28,split,target,137,20,50,1,2,distr2,170,84,50,3,1,distr1,56,8,50,2,3,16,23,33,True,1459879411556.0,speaker,green,967.0,1.0,1,5,5.0,1.0,human
7131-3,1459879419359.0,29,close,target,24,2,50,1,3,distr1,29,19,50,3,1,distr2,350,18,50,2,2,11,17,18,True,1459879418196.0,speaker,grey,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879431381.0,30,close,distr1,148,59,50,2,1,target,89,48,50,1,3,distr2,122,97,50,3,2,13,17,17,False,1459879430101.0,speaker,medium green,967.0,0.0,2,11,11.0,2.0,human
7131-3,1459879440625.0,31,split,target,180,26,50,1,1,distr1,163,44,50,2,2,distr2,346,67,50,3,3,14,55,70,True,1459879439384.0,speaker,blue grey,967.0,1.0,2,8,8.0,2.0,human
7131-3,1459879449234.0,32,far,target,261,11,50,1,1,distr1,125,85,50,2,3,distr2,351,43,50,3,2,51,24,82,True,1459879448191.0,speaker,purple grey,967.0,1.0,2,10,10.0,2.0,human
7131-3,1459879458998.0,33,close,target,139,28,50,2,1,distr2,110,31,50,3,3,distr1,74,22,50,1,2,13,7,11,True,1459879457013.0,speaker,darkest green,967.0,1.0,2,12,12.0,2.0,human
7131-3,1459879466628.0,34,close,target,169,37,50,1,2,distr1,180,25,50,2,3,distr2,128,6,50,3,1,8,18,14,True,1459879464782.0,speaker,teal,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879473394.0,35,far,distr1,45,55,50,2,3,distr2,92,58,50,3,1,target,14,52,50,1,2,31,58,25,False,1459879472317.0,speaker,orange,967.0,0.0,1,6,6.0,1.0,human
7131-3,1459879480654.0,36,far,target,18,72,50,3,3,distr2,297,81,50,1,1,distr1,228,13,50,2,2,36,45,27,True,1459879479337.0,speaker,orange,967.0,1.0,1,6,6.0,1.0,human
7131-3,1459879487670.0,37,far,target,320,5,50,2,2,distr1,278,75,50,3,3,distr2,63,50,50,1,1,29,41,84,True,1459879486571.0,speaker,grey,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879494215.0,38,split,target,322,74,50,1,2,distr2,122,63,50,2,1,distr1,290,46,50,3,3,13,94,93,True,1459879493093.0,speaker,pink,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879504305.0,39,close,distr1,89,60,50,3,2,distr2,115,75,50,1,3,target,110,54,50,2,1,6,7,8,False,1459879503184.0,speaker,meduim green,967.0,0.0,2,11,11.0,2.0,human
7131-3,1459879512333.0,40,close,distr2,101,41,50,3,1,distr1,51,28,50,2,2,target,133,28,50,1,3,19,10,18,False,1459879510049.0,speaker,teal,967.0,0.0,1,4,4.0,1.0,human
7131-3,1459879523978.0,41,split,distr1,65,45,50,2,3,distr2,12,96,50,3,2,target,54,43,50,1,1,6,44,52,False,1459879521589.0,speaker,brownish yellow,967.0,0.0,2,14,14.0,2.0,human
7131-3,1459879531620.0,42,split,target,180,21,50,1,2,distr1,107,19,50,2,1,distr2,289,37,50,3,3,18,32,62,True,1459879530438.0,speaker,blue,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879539806.0,43,close,target,203,92,50,3,3,distr2,197,43,50,1,1,distr1,201,50,50,2,2,7,12,5,True,1459879538332.0,speaker,bright blue,967.0,1.0,2,10,10.0,2.0,human
7131-3,1459879548838.0,44,close,target,322,22,50,1,3,distr2,266,20,50,3,2,distr1,1,8,50,2,1,15,12,18,True,1459879547196.0,speaker,pink puirple,967.0,1.0,2,11,11.0,2.0,human
7131-3,1459879556933.0,45,close,target,223,47,50,1,1,distr1,208,47,50,3,2,distr2,205,87,50,2,3,11,18,7,True,1459879555572.0,speaker,darkest blue,967.0,1.0,2,11,11.0,2.0,human
7131-3,1459879564383.0,46,close,target,217,95,50,1,2,distr2,256,68,50,3,1,distr1,234,27,50,2,3,13,17,17,True,1459879563137.0,speaker,blue,967.0,1.0,1,4,4.0,1.0,human
7131-3,1459879571072.0,47,far,target,121,75,50,2,2,distr1,12,48,50,3,3,distr2,324,15,50,1,1,68,65,23,True,1459879570148.0,speaker,green,967.0,1.0,1,5,5.0,1.0,human
7131-3,1459879580124.0,48,split,target,226,75,50,2,3,distr2,197,53,50,1,1,distr1,231,27,50,3,2,13,30,25,True,1459879578900.0,speaker,darkest blue,967.0,1.0,2,11,11.0,2.0,human
7131-3,1459879588659.0,49,far,target,257,27,50,2,2,distr1,11,55,50,3,3,distr2,51,12,50,1,1,37,40,29,True,1459879587581.0,speaker,purple,967.0,1.0,1,6,6.0,1.0,human
7131-3,1459879596362.0,50,far,target,247,88,50,3,3,distr1,205,23,50,1,2,distr2,167,28,50,2,1,25,50,21,True,1459879596349.0,speaker,blue ~ you rock,967.0,1.0,2,7,4.0,1.0,human
3843-c,1459879876548.0,1,split,target,298,0,50,1,3,distr2,190,99,50,2,2,distr1,226,10,50,3,1,9,31,33,True,1459879866918.0,speaker,Gray Box,385.0,1.0,2,7,7.0,2.0,human
3843-c,1459879890706.0,2,far,target,210,22,50,1,3,distr1,107,77,50,2,1,distr2,189,63,50,3,2,51,21,43,True,1459879884217.0,speaker,Gray Box,385.0,1.0,2,7,7.0,2.0,human
3843-c,1459879908407.0,3,split,target,233,6,50,2,2,distr2,50,59,50,1,1,distr1,228,13,50,3,3,5,40,45,True,1459879905219.0,speaker,Gray Box,385.0,1.0,2,7,7.0,2.0,human
3843-c,1459879917328.0,4,split,distr1,229,54,50,2,1,target,238,98,50,3,2,distr2,194,71,50,1,3,14,44,35,False,1459879915587.0,speaker,Navy Blue,385.0,0.0,2,8,8.0,2.0,human
3843-c,1459879927001.0,5,split,target,239,42,50,3,1,distr1,227,21,50,2,2,distr2,162,98,50,1,3,14,65,50,True,1459879924806.0,speaker,Blue,385.0,1.0,1,4,4.0,1.0,human
3843-c,1459879942862.0,6,far,target,94,20,50,1,1,distr1,227,69,50,2,3,distr2,325,28,50,3,2,54,51,28,True,1459879935280.0,speaker,Greenish,385.0,1.0,1,8,8.0,1.0,human
3843-c,1459879953014.0,7,close,target,44,44,50,3,2,distr2,32,29,50,1,3,distr1,42,12,50,2,1,16,12,10,True,1459879951613.0,speaker,Brightest Color,385.0,1.0,2,14,14.0,2.0,human
3843-c,1459879965039.0,8,close,target,216,68,50,2,3,distr1,228,75,50,3,1,distr2,253,18,50,1,2,14,18,19,True,1459879963337.0,speaker,Lighter Blue,385.0,1.0,2,11,11.0,2.0,human
3843-c,1459879972428.0,9,far,target,93,67,50,2,2,distr2,319,25,50,1,3,distr1,42,73,50,3,1,32,72,52,True,1459879971462.0,speaker,Green,385.0,1.0,1,5,5.0,1.0,human
3843-c,1459879992533.0,10,close,target,117,5,50,3,1,distr2,97,10,50,2,2,distr1,86,22,50,1,3,14,6,9,True,1459879991257.0,speaker,Most Gray,385.0,1.0,2,8,4.0,1.0,human
